intent,intent_size,dimensions,n_customers,support,stability_proxy
M1@0.3 & R1@0.3 & R1@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2142,0.02294418201099007,0.9953314659197012
R1@0.3 & S4@0.3 & S4@0.5,3,RS,2141,0.02293347044142378,0.9836524988323213
M1@0.3 & M1@0.5 & M2@0.3 & R3@0.3,4,MR,2141,0.02293347044142378,0.9911256422232602
M3@0.3 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5,5,MRS,2141,0.02293347044142378,0.9939280709948622
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R5@0.3 & S4@0.3 & S4@0.5,7,FRS,2140,0.022922758871857494,0.9948598130841122
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & R4@0.5 & R5@0.3,7,FMR,2139,0.022912047302291204,0.9953249181860683
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FRS,2139,0.022912047302291204,0.9953249181860683
M1@0.3 & M1@0.5 & R5@0.3 & S4@0.3 & S4@0.5,5,MRS,2138,0.022901335732724917,0.9962581852198317
R2@0.3 & R2@0.5 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,RS,2138,0.022901335732724917,0.9887745556594949
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R3@0.3 & R4@0.3,7,FMR,2137,0.022890624163158627,0.9934487599438465
M3@0.3 & M3@0.5 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2136,0.02287991259359234,0.9948501872659176
M3@0.3 & M3@0.5 & R2@0.3 & S5@0.3,4,MRS,2129,0.022804931606628318,0.99154532644434
M3@0.3 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2128,0.02279422003706203,0.993890977443609
M3@0.3 & M3@0.5 & R2@0.3 & S5@0.3 & S5@0.5,5,MRS,2127,0.02278350846749574,0.9915373765867419
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R1@0.3 & R1@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2127,0.02278350846749574,0.998119417019276
M2@0.3 & M2@0.5 & S3@0.3,3,MS,2125,0.022762085328363164,0.9905882352941177
M2@0.3 & M2@0.5 & S3@0.3 & S3@0.5,4,MS,2124,0.022751373758796878,0.9910546139359698
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M2@0.3 & R3@0.3,7,FMR,2122,0.022729950619664298,0.9934024505183789
R1@0.3 & S4@0.3 & S4@0.5 & S4@0.7,4,RS,2121,0.02271923905009801,0.9900990099009901
M1@0.3 & M1@0.5 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,2121,0.02271923905009801,0.9985855728429985
F1@0.3 & F1@0.5 & F1@0.7 & R5@0.3 & S3@0.3 & S3@0.5 & S3@0.7,7,FRS,2121,0.02271923905009801,0.9952852428099953
M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,7,MRS,2118,0.022687104341399145,0.9981114258734656
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R5@0.3 & S4@0.3 & S4@0.5,8,FMRS,2116,0.022665681202266568,0.9985822306238186
M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2116,0.022665681202266568,0.998109640831758
M3@0.3 & M3@0.5 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2115,0.022654969632700278,0.9914893617021276
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,9,FMRS,2115,0.022654969632700278,0.9990543735224586
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,10,FMRS,2110,0.02260141178486884,0.9990521327014218
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2109,0.02259070021530255,0.9990516832622096
R3@0.3 & R3@0.5 & S1@0.3 & S1@0.5,4,RS,2108,0.02257998864573626,0.9919354838709677
M4@0.3 & R2@0.3 & R2@0.5,3,MR,2107,0.022569277076169972,0.9738965353583294
R3@0.3 & R3@0.5 & S1@0.3 & S1@0.5 & S1@0.7,5,RS,2107,0.022569277076169972,0.9919316563834836
M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & S4@0.3 & S4@0.5,6,MRS,2106,0.022558565506603682,0.99667616334283
M2@0.3 & M2@0.5 & R1@0.3 & R1@0.5,4,MR,2104,0.022537142367471105,0.9885931558935361
M2@0.3 & M2@0.5 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5,7,MRS,2103,0.02252643079790482,0.9980979553019496
M1@0.3 & R3@0.3 & R4@0.3 & S5@0.3 & S5@0.5,5,MRS,2100,0.022494296089205952,0.9961904761904762
M1@0.3 & R5@0.3 & R5@0.5 & S4@0.3 & S4@0.5,5,MRS,2100,0.022494296089205952,0.9961904761904762
M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,7,MRS,2100,0.022494296089205952,0.9976190476190476
M4@0.3 & M4@0.5 & M4@0.7 & R3@0.3,4,MR,2099,0.022483584519639662,0.9833253930443068
M1@0.3 & M1@0.5 & R4@0.3 & R5@0.3 & R5@0.5,5,MR,2099,0.022483584519639662,0.9961886612672701
M1@0.3 & M2@0.3 & M2@0.5 & R4@0.3,4,MR,2098,0.022472872950073376,0.9847473784556721
M1@0.3 & R3@0.3 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2098,0.022472872950073376,0.996186844613918
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R4@0.3 & R4@0.5 & R4@0.7,7,FMR,2097,0.022462161380507085,0.9928469241773963
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & S4@0.3 & S4@0.5,9,FMRS,2097,0.022462161380507085,0.9980925131139723
M2@0.3 & M2@0.5 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2096,0.022451449810940795,0.9980916030534351
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,10,FMRS,2096,0.022451449810940795,0.9985687022900763
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R3@0.3 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2091,0.022397891963109356,0.9980870396939263
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R4@0.3 & R5@0.3 & R5@0.5,8,FMR,2089,0.022376468823976776,0.9976065102920058
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & R3@0.5 & S1@0.3 & S1@0.5 & S1@0.7,8,FRS,2088,0.02236575725441049,0.9952107279693486
M3@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3,5,MRS,2085,0.022333622545711623,0.9961630695443645
M1@0.3 & R5@0.3 & R5@0.5 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,2085,0.022333622545711623,0.9980815347721822
M2@0.3 & M2@0.5 & S3@0.3 & S3@0.5 & S3@0.7,5,MS,2084,0.022322910976145336,0.9932821497120922
F1@0.3 & F1@0.5 & F1@0.7 & R1@0.3 & S4@0.3 & S4@0.5 & S4@0.7,7,FRS,2084,0.022322910976145336,0.9952015355086372
M3@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5,6,MRS,2083,0.022312199406579046,0.9961593855016803
M2@0.3 & M2@0.5 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5,7,MRS,2081,0.02229077626744647,0.9980778471888515
F1@0.3 & F1@0.5 & F1@0.7 & R2@0.3 & R2@0.5 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FRS,2081,0.02229077626744647,0.9947140797693417
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R5@0.3 & R5@0.5 & S4@0.3 & S4@0.5,8,FMRS,2076,0.022237218419615026,0.9985549132947977
M2@0.3 & M2@0.5 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2076,0.022237218419615026,0.9980732177263969
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R5@0.3 & R5@0.5 & S4@0.3 & S4@0.5 & S4@0.7,9,FMRS,2075,0.022226506850048736,0.9990361445783132
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R1@0.3 & R1@0.5,7,FMR,2073,0.02220508371091616,0.9932465026531597
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & M2@0.5 & R4@0.3,7,FMR,2068,0.022151525863084717,0.988394584139265
M3@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2067,0.02214081429351843,0.996129656507015
M3@0.3 & M3@0.5 & M3@0.7 & S4@0.3 & S4@0.5 & S4@0.7,6,MS,2065,0.022119391154385853,0.9941888619854722
M3@0.3 & M4@0.3 & M4@0.5,3,M,2063,0.022097968015253273,0.9767329132331556
M4@0.3 & M4@0.5 & R5@0.3 & S5@0.3,4,MRS,2061,0.022076544876120697,0.9932071809801067
M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R3@0.3,5,MR,2061,0.022076544876120697,0.9932071809801067
M1@0.3 & M2@0.3 & R2@0.3 & R2@0.5,4,MR,2060,0.02206583330655441,0.9864077669902913
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R3@0.3 & R3@0.5 & R3@0.7,7,FMR,2060,0.02206583330655441,0.9927184466019418
M3@0.3 & R2@0.3 & R2@0.5 & R2@0.7,4,MR,2057,0.022033698597855544,0.986387943607195
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2057,0.022033698597855544,0.9970831307729704
M4@0.3 & M4@0.5 & R5@0.3 & S5@0.3 & S5@0.5,5,MRS,2056,0.022022987028289254,0.9931906614785992
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R4@0.3 & R5@0.3,7,FMR,2056,0.022022987028289254,0.9863813229571985
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2055,0.022012275458722967,0.997080291970803
M3@0.3 & M3@0.5 & M3@0.7 & R2@0.3,4,MR,2054,0.022001563889156677,0.98539435248296
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R2@0.3 & R3@0.3,8,FMR,2054,0.022001563889156677,0.9951314508276533
M4@0.3 & M4@0.5 & S4@0.3,3,MS,2051,0.021969429180457814,0.9746465138956607
M4@0.3 & M4@0.5 & S4@0.3 & S4@0.5,4,MS,2045,0.02190515976306008,0.9750611246943766
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2045,0.02190515976306008,0.9990220048899755
R1@0.3 & R1@0.5 & R2@0.3,3,R,2041,0.021862313484794928,0.9637432631063204
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R2@0.3 & R2@0.5,7,FMR,2041,0.021862313484794928,0.9902008819206272
M4@0.3 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5,5,MRS,2040,0.021851601915228638,0.9946078431372549
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2040,0.021851601915228638,0.9955882352941177
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & S3@0.3 & S3@0.5,7,FMS,2039,0.02184089034566235,0.9950956351152526
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & S3@0.3 & S3@0.5 & S3@0.7,8,FMS,2035,0.021798044067397195,0.9960687960687961
M3@0.3 & S3@0.3,2,MS,2032,0.02176590935869833,0.9788385826771654
M1@0.3 & M1@0.5 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2032,0.02176590935869833,0.9990157480314961
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2032,0.02176590935869833,0.9990157480314961
M5@0.3 & R5@0.3 & R5@0.5,3,MR,2031,0.02175519778913204,0.9847365829640571
M3@0.3 & S3@0.3 & S3@0.5,3,MS,2029,0.021733774649999465,0.9802858551010349
M3@0.3 & R3@0.3 & R4@0.3,3,MR,2028,0.021723063080433175,0.97534516765286
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2028,0.021723063080433175,0.9995069033530573
M4@0.3 & M4@0.5 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2022,0.021658793663035445,0.9930761622156281
M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5,8,MRS,2011,0.021540966397806272,0.9985082048731975
M4@0.3 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2004,0.02146598541084225,0.9945109780439122
F1@0.3 & F1@0.5 & F1@0.7 & R1@0.3 & R1@0.5 & R2@0.3,6,FR,2002,0.021444562271709672,0.975024975024975
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & S4@0.3 & S4@0.5 & S4@0.7,9,FMS,1999,0.02141242756301081,0.9974987493746873
M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5 & S5@0.7,9,MRS,1998,0.02140171599344452,0.9984984984984985
M4@0.3 & M4@0.5 & R4@0.3 & S5@0.3,4,MRS,1993,0.021348158145613076,0.9909683893627697
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & R2@0.3,6,FMR,1993,0.021348158145613076,0.9859508278976418
M2@0.3 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5,6,MRS,1993,0.021348158145613076,0.9964877069744105
M4@0.3 & M4@0.5 & R4@0.3 & S5@0.3 & S5@0.5,5,MRS,1992,0.02133744657604679,0.9909638554216867
M1@0.3 & M1@0.5 & M2@0.3 & R4@0.3,4,MR,1990,0.02131602343691421,0.9894472361809046
M2@0.3 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1990,0.02131602343691421,0.9964824120603015
M2@0.3 & R4@0.3 & R4@0.5 & R5@0.3,4,MR,1986,0.021273177158649056,0.986404833836858
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R2@0.3 & R2@0.5 & R2@0.7,7,FMR,1974,0.021144638323853594,0.9918946301925026
M3@0.3 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5,6,MRS,1973,0.021133926754287307,0.9964521033958439
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M2@0.3 & R4@0.3,7,FMR,1972,0.021123215184721017,0.992393509127789
M1@0.3 & R1@0.3 & R2@0.3,3,MR,1968,0.021080368906455864,0.9862804878048781
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R4@0.3 & R4@0.5 & R4@0.7 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1967,0.021069657336889574,0.9984748347737672
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5 & S5@0.7,12,FMRS,1967,0.021069657336889574,0.9994916115912558
M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R5@0.3,5,MR,1966,0.021058945767323287,0.991353001017294
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & R3@0.3,5,FMR,1965,0.021048234197756997,0.9857506361323155
M5@0.3 & M5@0.5 & R4@0.3,3,MR,1964,0.021037522628190707,0.9765784114052953
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R2@0.3,7,FMR,1962,0.02101609948905813,0.9918450560652395
M2@0.3 & M2@0.5 & M2@0.7 & R2@0.3 & S5@0.3 & S5@0.5,6,MRS,1961,0.021005387919491844,0.9964303926568078
M1@0.3 & M1@0.5 & M1@0.7 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1960,0.020994676349925554,0.9974489795918368
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & R5@0.3 & R5@0.5 & R5@0.7,8,FMR,1959,0.020983964780359268,0.9948953547728433
M2@0.3 & M2@0.5 & M2@0.7 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1958,0.020973253210792978,0.9969356486210419
M3@0.3 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1958,0.020973253210792978,0.9964249233912156
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R1@0.3 & R2@0.3,6,FMR,1957,0.020962541641226688,0.9897802759325498
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1957,0.020962541641226688,0.9984670413898825
M3@0.3 & S3@0.3 & S3@0.5 & S3@0.7,4,MS,1953,0.020919695362961534,0.9851510496671787
M4@0.3 & M4@0.5 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,1953,0.020919695362961534,0.9907834101382489
M1@0.3 & M1@0.5 & M1@0.7 & R1@0.3 & R1@0.5 & R1@0.7,6,MR,1952,0.020908983793395248,0.9948770491803278
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & M4@0.7 & R5@0.3,7,FMR,1952,0.020908983793395248,0.9948770491803278
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1951,0.020898272223828958,0.9989748846745259
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R3@0.3 & R4@0.3,6,FMR,1950,0.020887560654262668,0.9846153846153847
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R2@0.3 & R2@0.5,6,FMR,1950,0.020887560654262668,0.9846153846153847
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R1@0.3 & R1@0.5 & R1@0.7,9,FMR,1942,0.02080186809773236,0.9974253347064882
M3@0.3 & M3@0.5 & M3@0.7 & R4@0.3 & R4@0.5 & R4@0.7,6,MR,1941,0.02079115652816607,0.9938176197836167
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M4@0.3 & M4@0.5,6,FM,1939,0.020769733389033495,0.9871067560598247
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & R4@0.5 & R5@0.3,7,FMR,1939,0.020769733389033495,0.9922640536358948
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R5@0.3,8,FMR,1928,0.020651906123804322,0.9948132780082988
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & M4@0.7 & R3@0.3,7,FMR,1925,0.020619771415105455,0.9922077922077922
M1@0.3 & R2@0.3 & R3@0.3 & S5@0.3 & S5@0.5,5,MRS,1923,0.02059834827597288,0.9963598543941757
M1@0.3 & M2@0.3 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5,6,MRS,1922,0.02058763670640659,0.9973985431841832
M3@0.3 & M3@0.5 & M3@0.7 & R3@0.3 & S5@0.3,5,MRS,1918,0.020544790428141436,0.9963503649635036
M1@0.3 & R2@0.3 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,1918,0.020544790428141436,0.9963503649635036
M1@0.3 & M2@0.3 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1918,0.020544790428141436,0.997393117831074
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R2@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1918,0.020544790428141436,0.9984358706986444
M3@0.3 & M3@0.5 & M3@0.7 & R3@0.3 & S5@0.3 & S5@0.5,6,MRS,1917,0.020534078858575146,0.9963484611371936
M1@0.3 & M2@0.3 & M2@0.5 & R5@0.3,4,MR,1914,0.020501944149876283,0.9864158829676071
M2@0.3 & M2@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5,6,MRS,1912,0.020480521010743703,0.9968619246861925
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R2@0.3 & R3@0.3 & S5@0.3 & S5@0.5,8,FMRS,1911,0.020469809441177416,0.9979068550497122
M2@0.3 & M2@0.5 & R4@0.3 & S4@0.3,4,MRS,1910,0.020459097871611126,0.9916230366492147
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R2@0.3 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,1910,0.020459097871611126,0.9979057591623036
M2@0.3 & M2@0.5 & R4@0.3 & S4@0.3 & S4@0.5,5,MRS,1909,0.02044838630204484,0.9921424829753798
M3@0.3 & M3@0.5 & M3@0.7 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1906,0.020416251593345973,0.9963273871983211
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5 & S5@0.3,6,MRS,1904,0.020394828454213396,0.9984243697478992
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5,7,MRS,1903,0.020384116884647106,0.9984235417761429
M2@0.3 & R5@0.3 & R5@0.5 & S4@0.3,4,MRS,1901,0.02036269374551453,0.9926354550236718
M2@0.3 & M2@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1901,0.02036269374551453,0.9968437664387164
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1900,0.020351982175948243,0.9989473684210526
M2@0.3 & R5@0.3 & R5@0.5 & S4@0.3 & S4@0.5,5,MRS,1899,0.020341270606381953,0.9936808846761453
M5@0.3 & R4@0.3 & R4@0.5,3,MR,1897,0.020319847467249377,0.9847127042698999
M4@0.3 & M4@0.5 & S4@0.3 & S4@0.5 & S4@0.7,5,MS,1896,0.020309135897683087,0.9868143459915611
M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5,7,MRS,1893,0.020277001188984223,0.9973586899101955
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1893,0.020277001188984223,0.9984152139461173
M4@0.3 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3,5,MRS,1891,0.020255578049851643,0.9941829719725013
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & M2@0.5 & R5@0.3,7,FMR,1891,0.020255578049851643,0.9899524061343205
R5@0.3 & R5@0.5 & S3@0.3,3,RS,1890,0.020244866480285357,0.9899470899470899
M5@0.3 & M5@0.5 & R5@0.3,3,MR,1888,0.02022344334115278,0.9809322033898306
R5@0.3 & R5@0.5 & S3@0.3 & S3@0.5,4,RS,1887,0.02021273177158649,0.9904610492845787
M1@0.3 & M1@0.5 & R1@0.3 & R1@0.5 & S5@0.3 & S5@0.5,6,MRS,1887,0.02021273177158649,0.9968203497615262
M4@0.3 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5,6,MRS,1887,0.02021273177158649,0.9941706412294647
M1@0.3 & M1@0.5 & R1@0.3 & R1@0.5 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,1885,0.020191308632453914,0.996816976127321
M1@0.3 & R3@0.3 & R3@0.5 & S4@0.3 & S4@0.5,5,MRS,1884,0.020180597062887624,0.9952229299363057
M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,1883,0.020169885493321337,0.9978757302177377
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,1882,0.020159173923755047,0.9984059511158342
M2@0.3 & M3@0.3 & R3@0.3 & R3@0.5,4,MR,1881,0.02014846235418876,0.9824561403508771
M1@0.3 & M1@0.5 & R4@0.3 & R4@0.5 & S4@0.3 & S4@0.5,6,MRS,1877,0.020105616075923604,0.9973361747469366
M2@0.3 & M2@0.5 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,1877,0.020105616075923604,0.9952051145444859
M1@0.3 & R3@0.3 & R3@0.5 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,1874,0.02007348136722474,0.9967982924226254
R5@0.3 & R5@0.5 & S1@0.3,3,RS,1873,0.02006276979765845,0.99466097170315
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R1@0.3 & R1@0.5 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1873,0.02006276979765845,0.99893219434063
R5@0.3 & R5@0.5 & S1@0.3 & S1@0.5,4,RS,1872,0.02005205822809216,0.9946581196581197
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,1872,0.02005205822809216,0.9978632478632479
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & S3@0.3 & S3@0.5 & S3@0.7,7,FMS,1868,0.020009211949827008,0.9919700214132763
